ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;NR_CANDIDATO;NM_CANDIDATO;SQ_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL
1994;BA;DEPUTADO FEDERAL;PL*;2221;ROLAND LAVIGNE DO NASCIMENTO;5060222104261;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PL*;2222;EUJACIO SIMOES VIANA FILHO;5060222204262;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PP*;3939;MARCOS ANTONIO MEDRADO;5060393904329;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PPR;1122;LUIZ HUMBERTO PRISCO VIANA;5060112204169;ELEITO POR MÉDIA;0
1994;BA;DEPUTADO FEDERAL;PSB;4020;JOSE UBALDINO ALVES PINTO JUNIOR;5060402004333;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PSB;4040;ADALBERTO LELIS FILHO;5060404004334;ELEITO POR MÉDIA;0
1994;BA;DEPUTADO FEDERAL;PSDB;4511;MARIO SILVIO MENDES NEGROMONTE;5060451104342;ELEITO POR MÉDIA;0
1994;BA;DEPUTADO FEDERAL;PSDB;4515;JOAO FELIPE DE SOUZA LEAO;5060451504345;ELEITO POR MÉDIA;0
1994;BA;DEPUTADO FEDERAL;PSDB;4520;ROBERTO FIGUEIRA SANTOS;5060452004347;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PSDB;4545;DOMINGOS LEONELLI NETO;5060454504355;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PT;1330;JAQUES WAGNER;5060133004203;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PT;1350;MANOEL ALCIDES MODESTO CORLHO;5060135004210;ELEITO;0
1994;BA;DEPUTADO FEDERAL;PTB;1490;FELIX DE ALMEIDA MENDON;5060149004228;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;DEM*;25119;PEDRO AUGUSTO TIMBO CAMELO;6072511902778;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;DEM*;25123;MARIA GORETE PEREIRA;6072512302779;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;MDB*;15111;JOSE SARTO NOGUEIRA MOREIRA;6071511102652;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;MDB*;15115;TOMAZ LIMA DE CARVALHO ROCHA;6071511502654;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;MDB*;15117;CARLOS ALBERTO DA CRUZ;6071511702655;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;MDB*;15137;TOMAZ ANTONIO BRANDAO;6071513702662;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;MDB*;15146;DOMINGOS GOMES DE AGUIAR FILHO;6071514602664;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PDT;12111;RICARDO ALVES DE ALMEIDA;6071211102571;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PDT;12140;FRANCISCO XAVIER ANDRADE GIRAO;6071214002584;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PDT;12222;EDILSON VERAS COELHO FILHO;6071222202593;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PDT;12300;IDEMAR LOIOLA CITO;6071230002597;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PL*;22112;JOAQUIM NORONHA MOTA;6072211202727;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PL*;22119;FERNANDO HUGO DA SILVA COLARES;6072211902730;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PL*;22262;TED ROCHA PONTES;6072226202763;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PPR;11109;JOSE JACOME CARNEIRO ALBUQUERQUE;6071110902557;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PPR;11111;JOSE VALDOMIRO TAVORA DE CASTRO JUNIOR;6071111102559;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PPR;11112;JOAO VIANA DE ARAUJO;6071111202560;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PPR;11127;CARLOMANO GOMES MARQUES;6071112702561;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSB;40111;JOAO ANANIAS VASCONCELOS NETO;6074011102805;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSC;20116;PEDRO UCHOA DE ALBUQUERQUE;6072011602692;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSC;20123;CASIMIRO LEITE DE OLIVEIRA NETO;6072012302696;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSD;41141;MARCOS CESAR CALS DE OLIVEIRA;6074114102819;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45101;JOAO BOSCO PAZ REBOUCAS;6074510102820;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45111;TEODORICO JOSE DE MENEZES NETO;6074511102822;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45114;JOSE WELINGTON LANDIM;6074511402824;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45117;ANTONIO LEITE TAVARES;6074511702827;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45122;MANOEL BESERRA VERAS;6074512202831;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45123;PAULO CARLOS SILVA DUARTE;6074512302832;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45124;MANOEL DUCA DA SILVEIRA NETO;6074512402833;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45133;CID FERREIRA GOMES;6074513302835;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45134;ARTUR SILVA FILHO;6074513402836;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45140;RAIMUNDO ANTONIO DE MACEDO;6074514002837;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45144;FRANCISCO ROGERIO OSTERNO AGUIAR;6074514402839;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45145;CANDIDA MARIA SARAIVA DE PAULA PESSOA;6074514502840;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45150;MOESIO LOYOLA DE MELO;6074515002841;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45155;CARLOS MAURO BENEVIDES FILHO;6074515502843;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45175;CIRILO ANTONIO PIMENTA LIMA;6074517502846;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45191;RAIMUNDO OMAN CARNEIRO FILHO;6074519102849;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45202;GUMERCINDO TOURINHO FILHO;6074520202852;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45246;LUIZ ALBERTO VIDAL PONTES;6074524602861;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45255;FRANCISCO DE PAULA ROCHA AGUIAR;6074525502862;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PSDB;45299;JULIO CESAR COSTA LIMA;6074529902866;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PT;13121;JOAO ALFREDO TELLES MELO;6071312102604;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PT;13123;MARIO MAMEDE FILHO;6071312302605;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO ESTADUAL;PT;13222;ARTUR JOSE VIEIRA BRUNO;6071322202617;ELEITO;0
1994;CE;DEPUTADO ESTADUAL;PTB;14141;PAULO AFONSO DE ACCIOLY SOUSA FILHO;6071414102634;ELEITO;0
1994;CE;DEPUTADO FEDERAL;DEM*;2511;ROBERTO SOARES PESSOA;6060251102520;ELEITO;0
1994;CE;DEPUTADO FEDERAL;DEM*;2519;ANTONIO DOS SANTOS SOARES CAVALCANTE;6060251902522;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;MDB*;1510;LUIZ DE GONZAGA FONSECA MOTA;6060151002481;ELEITO;0
1994;CE;DEPUTADO FEDERAL;MDB*;1511;ANTONIO MARCELO TEIXEIRA SOUSA;6060151102482;ELEITO;0
1994;CE;DEPUTADO FEDERAL;MDB*;1514;ANIBAL FERREIRA GOMES;6060151402483;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;MDB*;1515;FRANCISCO PINHEIRO LANDIM;6060151502484;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;MDB*;1521;ANTONIO PAES DE ANDRADE;6060152102488;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PC DO B;6511;INACIO FRANCISCO DE ASSIS NUNES ARRUDA;6060651102554;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PP*;3910;EDSON QUEIROZ FILHO;6060391002527;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PP*;3911;JOSE LINHARES PONTE;6060391102528;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4511;FIRMO FERNANDES DE CASTRO;6060451102536;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4516;UBIRATAN DINIZ DE AGUIAR;6060451602537;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4533;JOSE GERARDO OLIVEIRA DE ARRUDA FILHO;6060453302539;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4535;NELSON OTOCH;6060453502540;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4545;ANTONIO BALHMANN CARDOSO NUNES FILHO;6060454502543;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4551;JOSE ARNON CRUZ BEZERRA DE MENEZES;6060455102544;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;PSDB;4555;JOAO JACKSON DE ALBUQUERQUE PEREIRA;6060455502545;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4566;FRANCISCO ROMMEL FEIJO DE SA;6060456602546;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;PSDB;4588;JOSE LEONIDAS DE MENEZES CRISTINO;6060458802550;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PSDB;4595;VICENTE FERREIRA DE ARRUDA COELHO;6060459502551;ELEITO POR MÉDIA;0
1994;CE;DEPUTADO FEDERAL;PSDB;4599;RAYMUNDO PIMENTEL GOMES NETO;6060459902552;ELEITO;0
1994;CE;DEPUTADO FEDERAL;PT;1331;JOSE BARROSO PIMENTEL;6060133102477;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;CIDADANIA*;23123;FRANCISCO CLAUDIO MONTEIRO;7072312311899;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;DEM*;25123;ADAO PEREIRA XAVIER;7072512311905;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;MDB*;15133;ODILON AIRES CAVALCANTE;7071513311850;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PDT;12112;JOSE RAMALHO BRASILEIRO;7071211211804;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;PDT;12190;JOAO DE DEUS SILVA CARVALHO;7071219011815;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PL*;22111;ANTONIO RENATO ALVES RAINHA;7072211111882;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39101;MANOEL PAULO DE ANDRADE NETO;7073910111916;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39139;EDIMAR PIRENEUS CARDOSO;7073913911928;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39144;BENICIO TAVARES DA CUNHA MELLO;7073914411930;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39199;JORGE CAUHY JUNIOR;7073919911933;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39222;DANIEL MARQUES DE SOUSA;7073922211935;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39239;LUIZ ESTEVAO DE OLIVEIRA NETO;7073923911937;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PP*;39299;NELSON TADEU FILIPPELLI;7073929911939;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;PSDB;45101;JOSE EDMAR DE CASTRO CORDEIRO;7074510111970;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PSDB;45120;MARCOS ARRUDA DA CUNHA REGO;7074512011977;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PT;13111;LUCIA HELENA DE CARVALHO;7071311111826;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PT;13113;PEDRO CELSO;7071311311828;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PT;13140;ANTONIO JOSE FERREIRA;7071314011836;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;PT;13190;MARCO ANTONIO DOS SANTOS LIMA;7071319011840;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO ESTADUAL;PT;13194;MARIA JOSE CONCEICAO;7071319411842;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PT;13200;GERALDO MAGELA PEREIRA;7071320011843;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PT;13222;WASNY NAKLE DE ROURE;7071322211846;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PTB;14140;PENIEL PACHECO;7071414011847;ELEITO;0
1994;DF;DEPUTADO ESTADUAL;PTC*;36194;CESAR TRAJANO DE LACERDA;7073619411915;ELEITO;0
1994;DF;DEPUTADO FEDERAL;CIDADANIA*;2323;AUGUSTO SILVEIRA DE CARVALHO;7060232311746;ELEITO;0
1994;DF;DEPUTADO FEDERAL;DEM*;2512;OSORIO ADRIANO FILHO;7060251211747;ELEITO;0
1994;DF;DEPUTADO FEDERAL;PC DO B;6511;AGNELO SANTOS QUEIROZ FILHO;7060651111782;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO FEDERAL;PP*;3920;WIGBERTO FERREIRA TARTUCE;7060392011754;ELEITO;0
1994;DF;DEPUTADO FEDERAL;PP*;3939;BENEDITO AUGUSTO DOMINGOS;7060393911757;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO FEDERAL;PP*;3940;JOFRAN FREJAT;7060394011758;ELEITO POR MÉDIA;0
1994;DF;DEPUTADO FEDERAL;PT;1315;FRANCISCO DOMINGOS DOS SANTOS;7060131511722;ELEITO;0
1994;DF;DEPUTADO FEDERAL;PT;1333;MARIA LAURA SALES PINHEIRO;7060133311724;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;DEM*;25121;JOSE CARLOS GRATZ;8072512106207;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;DEM*;25122;BENEDITO ENEAS MUQUI;8072512206208;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;MDB*;15110;DOMINGOS SAVIO PINTO MARTINS;8071511006141;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;MDB*;15113;NASSER YOUSSEF NASR;8071511306144;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;MDB*;15117;MARCELINO AYUB FRAGA;8071511706147;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;MDB*;15124;FERNANDO JOSE COIMBRA DE RESENDE;8071512406151;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;MOBILIZA*;33133;MAX FREITAS MAURO FILHO;8073313306227;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PDT;12122;MOACYR CARONE ASSAD;8071212206073;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;PDT;12130;ANTONIO SERGIO ALVES VIDIGAL;8071213006075;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PDT;12179;ENIVALDO EUZEBIO DOS ANJOS;8071217906081;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PDT;12244;JAIR DE OLIVEIRA;8071224406092;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PL*;22122;JOSE GOTARDO SPADETTO;8072212206174;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PPR;11101;JOSE RAMOS FURTADO;8071110106057;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PPR;11113;LOURIVAL BERGER;8071111306061;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PPR;11120;NILTON GOMES;8071112006064;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PPR;11190;MARCOS MIRANDA MADUREIRA;8071119006068;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PSB;40111;JOSE LUIZ PIMENTEL BALESTRERO;8074011106248;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PSB;40180;CARLOS ALBERTO LYRIO;8074018006260;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PSDB;45110;PAULO SERGIO BORGES;8074511006284;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PSDB;45177;WELINGTON COIMBRA;8074517706297;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PSDB;45222;MARIA DE FATIMA ROCHA COUZI;8074522206304;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;PSDB;45299;ANTARIO ALEXANDRE THEODORO FILHO;8074529906311;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PT;13113;CLAUDIO HUMBERTO VEREZA LODI;8071311306102;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PT;13133;JOSE OTAVIO BAIOCO;8071313306108;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;PT;13213;BRICE BRAGATO;8071321306116;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PT;13220;JOSE ALVES NETO;8071322006117;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;PTB;14200;GILSON GOMES;8071420006129;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO ESTADUAL;PTB;14220;RICARDO DE REZENDE FERRACO;8071422006131;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PTB;14222;JOSE MAURO JUCA GOMES E GAMA;8071422206132;ELEITO;0
1994;ES;DEPUTADO ESTADUAL;PTB;14245;MAGNO PEREIRA MALTA;8071424506137;ELEITO;0
1994;ES;DEPUTADO FEDERAL;MDB*;1511;NILTON GOMES OLIVEIRA;8060151106010;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO FEDERAL;MDB*;1519;RITA DE CASSIA PASTE CAMATA;8060151906012;ELEITO;0
1994;ES;DEPUTADO FEDERAL;MDB*;1555;ROBERTO VALADAO ALMOKDICE;8060155506017;ELEITO;0
1994;ES;DEPUTADO FEDERAL;PDT;1213;LUIZ CANDIDO DURAO;8060121305988;ELEITO;0
1994;ES;DEPUTADO FEDERAL;PDT;1291;LUIZ BUAIZ;8060129105995;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO FEDERAL;PSB;4004;ADELSON ANTONIO SALVADOR;8060400406036;ELEITO;0
1994;ES;DEPUTADO FEDERAL;PSDB;4522;JOAO MIGUEL FEU ROSA;8060452206049;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO FEDERAL;PSDB;4545;JORGE ALBERTO ANDERS;8060454506052;ELEITO;0
1994;ES;DEPUTADO FEDERAL;PT;1320;JOAO CARLOS COSER;8060132005999;ELEITO POR MÉDIA;0
1994;ES;DEPUTADO FEDERAL;PTB;1415;THEODORICO DE ASSIS FERRACO;8060141506005;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;DEM*;25101;ODAIR DE RESENDE;9072510111488;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;DEM*;25111;HELIO ANTONIO DE SOUSA;9072511111491;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;DEM*;25188;LUIZ ANTONIO CAIADO GUEDES DE AMORIM;9072518811510;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;DEM*;25190;JOAO SANDES JUNIOR;9072519011511;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15101;HELENES CANDIDO;9071510111397;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15102;FRANCISCO ROBERTO TOMAZINNI;9071510211398;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15108;MARA MERLY DE PINA NAVES;9071510811401;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15110;JOSSIVANI DE OLIVEIRA;9071511011402;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15136;LIOSMAR EVARISTO MENDANHA;9071513611413;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15141;JOSE ESSADO NETO;9071514111416;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15152;MARIO MIGUEL GHANNAM;9071515211419;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15159;LUIZ JOSE BITTENCOURT;9071515911424;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15162;DARIA ALVES RODRIGUES;9071516211427;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15166;PEDRO PINHEIRO CHAVES;9071516611429;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;MDB*;15186;ROMILTON RODRIGUES DE MORAES;9071518611433;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PC DO B;65111;DENISE APARECIDA CARVALHO;9076511111648;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PL*;22102;GEOVAN FREITAS CARVALHO;9072210211445;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PL*;22123;ANTONINO CAMILO DE ANDRADE;9072212311451;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PL*;22133;JOSE SILVEIRA LIMA;9072213311454;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PL*;22144;ABDUL HAMID SEBBA;9072214411456;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PL*;22280;JOSE NELTO LAGARES DAS MERCES;9072228011482;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PP*;39120;DORIOCAN JOSE DOS SANTOS;9073912011537;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PP*;39133;ONAIDE SILVA SANTILLO;9073913311545;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PP*;39188;LUIZ TEIXEIRA CHAVES;9073918811556;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PPR;11112;IBSEN HENRIQUE DE CASTRO;9071111211290;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PPR;11116;SEBASTIAO MONTEIRO GUIMARAES FILHO;9071111611294;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PPR;11120;NELCI SILVA SPADONI;9071112011297;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PPR;11144;ALUZAIR ROSA DOS SANTOS;9071114411306;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSD;41104;FRANCISCO BENTO DA SILVA;9074110411577;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PSD;41108;TITO COELHO CARDOSO;9074110811581;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSD;41118;PAULO RODRIGUES DE FREITAS;9074111811591;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PSD;41122;RICARDO YANO;9074112211595;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSD;41138;CARLOS LUZ ELIAS;9074113811609;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSDB;45110;PAULO SERRANO BORGES;9074511011621;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSDB;45150;SEBASTIAO JOAQUIM PEREIRA NETO;9074515011639;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PSDB;45155;JOSE LUCIANO DA FONSECA;9074515511641;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PSDB;45190;NEI DIAS PERCUSSOR;9074519011646;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PT;13103;VALDI CAMARCIO BEZERRA;9071310311352;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PT;13111;JOSE HUMBERTO AIDAR;9071311111355;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO ESTADUAL;PT;13170;JOSE LOPES;9071317011371;ELEITO;0
1994;GO;DEPUTADO ESTADUAL;PTB;14111;EURIPEDES PEREIRA FERREIRA;9071411111392;ELEITO;0
1994;GO;DEPUTADO FEDERAL;DEM*;2525;VILMAR DA SILVA ROCHA;9060252511236;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;MDB*;1502;SEBASTIAO AUGUSTO BARBOSA NETO;9060150211214;ELEITO;0
1994;GO;DEPUTADO FEDERAL;MDB*;1509;LIDIA DE ARAUJO QUINAN;9060150911216;ELEITO;0
1994;GO;DEPUTADO FEDERAL;MDB*;1519;SANDRO ANTONIO SCODRO;9060151911220;ELEITO;0
1994;GO;DEPUTADO FEDERAL;MDB*;1530;JOAO NATAL DE ALMEIDA;9060153011223;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;MDB*;1531;JOSIAS GONZAGA CARDOSO;9060153111224;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;MDB*;1549;ORCINO GONCALVES DA SILVA;9060154911229;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;MDB*;1550;RUBENS EDREIRA COSAC;9060155011230;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PC DO B;6565;ALDO SILVA ARANTES;9060656511279;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PP*;3910;MARCONI FERREIRA PERILLO JUNIOR;9060391011246;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PP*;3999;PEDRO CHAVES CANEDO;9060399911261;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PPR;1105;ROBERTO EGIDIO BALESTRA;9060110511182;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PPR;1110;MARIA BAHIA PEIXOTO VALADAO;9060111011184;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PSDB;4545;JOVAIR DE OLIVEIRA ARANTES;9060454511274;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;PT;1314;PEDRO WILSON GUIMARAES;9060131411201;ELEITO POR MÉDIA;0
1994;GO;DEPUTADO FEDERAL;PTB;1414;PEDRO ABRAO JUNIOR;9060141411213;ELEITO;0
1994;GO;DEPUTADO FEDERAL;PTC*;3636;JOSE GOMES DA ROCHA;9060363611245;ELEITO;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25101;CAMILO DE LELLIS CARNEIRO FIGUEIREDO;10072510102070;ELEITO;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25111;HUMBERTO IVAR ARAUJO COUTINHO;10072511102073;ELEITO;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25113;CARLOS ALBERTO MILHOMEM DE SOUSA;10072511302074;ELEITO;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25124;HEMETERIO WEBA FILHO;10072512402081;ELEITO;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25157;MARLY GONCALVES ABDALA;10072515702090;ELEITO POR MÉDIA;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25201;MERCIAL LIMA DE ARRUDA;10072520102093;ELEITO POR MÉDIA;0
1994;MA;DEPUTADO ESTADUAL;DEM*;25211;JOAQUIM LIMA DE ARAUJO;10072521102094;ELEITO POR MÉDIA;0
