ANO_ELEICAO;DS_CARGO;SG_PARTIDO;CD_MUNICIPIO;votos_partido_municipio
2018;DEPUTADO FEDERAL;PRP;15881;0
2018;DEPUTADO FEDERAL;PRP;15890;0
2018;DEPUTADO FEDERAL;PRP;15911;0
2018;DEPUTADO FEDERAL;PRP;15920;0
2018;DEPUTADO FEDERAL;PRP;15938;0
2018;DEPUTADO FEDERAL;PRP;15954;0
2018;DEPUTADO FEDERAL;PRP;15970;0
2018;DEPUTADO FEDERAL;PRP;15989;0
2018;DEPUTADO FEDERAL;PRP;15997;0
2018;DEPUTADO FEDERAL;PRP;98531;0
2018;DEPUTADO FEDERAL;PRP;98558;0
2018;DEPUTADO FEDERAL;PRP;98574;0
2018;DEPUTADO FEDERAL;PRTB;13005;268
2018;DEPUTADO FEDERAL;PRTB;13013;8
2018;DEPUTADO FEDERAL;PRTB;13021;168
2018;DEPUTADO FEDERAL;PRTB;13030;334
2018;DEPUTADO FEDERAL;PRTB;13048;0
2018;DEPUTADO FEDERAL;PRTB;13056;256
2018;DEPUTADO FEDERAL;PRTB;13064;23
2018;DEPUTADO FEDERAL;PRTB;13072;12
2018;DEPUTADO FEDERAL;PRTB;13080;173
2018;DEPUTADO FEDERAL;PRTB;13099;17
2018;DEPUTADO FEDERAL;PRTB;13102;53
2018;DEPUTADO FEDERAL;PRTB;13110;13
2018;DEPUTADO FEDERAL;PRTB;13129;98
2018;DEPUTADO FEDERAL;PRTB;13137;45
2018;DEPUTADO FEDERAL;PRTB;13145;399
2018;DEPUTADO FEDERAL;PRTB;13153;0
2018;DEPUTADO FEDERAL;PRTB;13161;331
2018;DEPUTADO FEDERAL;PRTB;13170;111
2018;DEPUTADO FEDERAL;PRTB;13188;1007
2018;DEPUTADO FEDERAL;PRTB;13196;449
2018;DEPUTADO FEDERAL;PRTB;13200;1
2018;DEPUTADO FEDERAL;PRTB;13218;257
2018;DEPUTADO FEDERAL;PRTB;13226;410
2018;DEPUTADO FEDERAL;PRTB;13234;150
2018;DEPUTADO FEDERAL;PRTB;13242;81
2018;DEPUTADO FEDERAL;PRTB;13250;1
2018;DEPUTADO FEDERAL;PRTB;13269;168
2018;DEPUTADO FEDERAL;PRTB;13277;12
2018;DEPUTADO FEDERAL;PRTB;13285;147
2018;DEPUTADO FEDERAL;PRTB;13293;4
2018;DEPUTADO FEDERAL;PRTB;13307;148
2018;DEPUTADO FEDERAL;PRTB;13315;27
2018;DEPUTADO FEDERAL;PRTB;13323;154
2018;DEPUTADO FEDERAL;PRTB;13331;224
2018;DEPUTADO FEDERAL;PRTB;13340;18
2018;DEPUTADO FEDERAL;PRTB;13358;26
2018;DEPUTADO FEDERAL;PRTB;13366;12
2018;DEPUTADO FEDERAL;PRTB;13374;29
2018;DEPUTADO FEDERAL;PRTB;13382;57
2018;DEPUTADO FEDERAL;PRTB;13390;11
2018;DEPUTADO FEDERAL;PRTB;13404;50
2018;DEPUTADO FEDERAL;PRTB;13412;109
2018;DEPUTADO FEDERAL;PRTB;13420;0
2018;DEPUTADO FEDERAL;PRTB;13439;357
2018;DEPUTADO FEDERAL;PRTB;13447;38
2018;DEPUTADO FEDERAL;PRTB;13455;12
2018;DEPUTADO FEDERAL;PRTB;13463;27
2018;DEPUTADO FEDERAL;PRTB;13471;70
2018;DEPUTADO FEDERAL;PRTB;13480;177
2018;DEPUTADO FEDERAL;PRTB;13498;41
2018;DEPUTADO FEDERAL;PRTB;13501;108
2018;DEPUTADO FEDERAL;PRTB;13510;777
2018;DEPUTADO FEDERAL;PRTB;13536;91
2018;DEPUTADO FEDERAL;PRTB;13552;320
2018;DEPUTADO FEDERAL;PRTB;13579;111
2018;DEPUTADO FEDERAL;PRTB;13595;37
2018;DEPUTADO FEDERAL;PRTB;13617;36
2018;DEPUTADO FEDERAL;PRTB;13633;20
2018;DEPUTADO FEDERAL;PRTB;13650;71
2018;DEPUTADO FEDERAL;PRTB;13676;8
2018;DEPUTADO FEDERAL;PRTB;13692;393
2018;DEPUTADO FEDERAL;PRTB;13714;3
2018;DEPUTADO FEDERAL;PRTB;13730;5432
2018;DEPUTADO FEDERAL;PRTB;13757;13
2018;DEPUTADO FEDERAL;PRTB;13773;57
2018;DEPUTADO FEDERAL;PRTB;13811;7
2018;DEPUTADO FEDERAL;PRTB;13838;113
2018;DEPUTADO FEDERAL;PRTB;13854;1035
2018;DEPUTADO FEDERAL;PRTB;13870;13
2018;DEPUTADO FEDERAL;PRTB;13897;29989
2018;DEPUTADO FEDERAL;PRTB;13919;12
2018;DEPUTADO FEDERAL;PRTB;13935;33
2018;DEPUTADO FEDERAL;PRTB;13951;129
2018;DEPUTADO FEDERAL;PRTB;13978;0
2018;DEPUTADO FEDERAL;PRTB;13994;48
2018;DEPUTADO FEDERAL;PRTB;14010;192
2018;DEPUTADO FEDERAL;PRTB;14036;11
2018;DEPUTADO FEDERAL;PRTB;14052;7
2018;DEPUTADO FEDERAL;PRTB;14060;56
2018;DEPUTADO FEDERAL;PRTB;14079;18
2018;DEPUTADO FEDERAL;PRTB;14095;95
2018;DEPUTADO FEDERAL;PRTB;14117;195
2018;DEPUTADO FEDERAL;PRTB;14133;59
2018;DEPUTADO FEDERAL;PRTB;14150;2
2018;DEPUTADO FEDERAL;PRTB;14176;33
2018;DEPUTADO FEDERAL;PRTB;14192;22
2018;DEPUTADO FEDERAL;PRTB;14214;37
2018;DEPUTADO FEDERAL;PRTB;14230;18
2018;DEPUTADO FEDERAL;PRTB;14257;81
2018;DEPUTADO FEDERAL;PRTB;14273;145
2018;DEPUTADO FEDERAL;PRTB;14290;581
2018;DEPUTADO FEDERAL;PRTB;14311;192
2018;DEPUTADO FEDERAL;PRTB;14338;92
2018;DEPUTADO FEDERAL;PRTB;14354;14
2018;DEPUTADO FEDERAL;PRTB;14370;36
2018;DEPUTADO FEDERAL;PRTB;14397;84
2018;DEPUTADO FEDERAL;PRTB;14419;241
2018;DEPUTADO FEDERAL;PRTB;14435;28
2018;DEPUTADO FEDERAL;PRTB;14451;5
2018;DEPUTADO FEDERAL;PRTB;14478;587
2018;DEPUTADO FEDERAL;PRTB;14494;114
2018;DEPUTADO FEDERAL;PRTB;14516;19
2018;DEPUTADO FEDERAL;PRTB;14532;283
2018;DEPUTADO FEDERAL;PRTB;14559;671
2018;DEPUTADO FEDERAL;PRTB;14575;37
2018;DEPUTADO FEDERAL;PRTB;14591;71
2018;DEPUTADO FEDERAL;PRTB;14613;681
2018;DEPUTADO FEDERAL;PRTB;14630;31
2018;DEPUTADO FEDERAL;PRTB;14656;17
2018;DEPUTADO FEDERAL;PRTB;14672;12
2018;DEPUTADO FEDERAL;PRTB;14680;40
2018;DEPUTADO FEDERAL;PRTB;14699;101
2018;DEPUTADO FEDERAL;PRTB;14710;40
2018;DEPUTADO FEDERAL;PRTB;14737;14
2018;DEPUTADO FEDERAL;PRTB;14753;556
2018;DEPUTADO FEDERAL;PRTB;14770;5
2018;DEPUTADO FEDERAL;PRTB;14796;483
2018;DEPUTADO FEDERAL;PRTB;14818;32
2018;DEPUTADO FEDERAL;PRTB;14834;50
2018;DEPUTADO FEDERAL;PRTB;14850;167
2018;DEPUTADO FEDERAL;PRTB;14877;21
2018;DEPUTADO FEDERAL;PRTB;14893;151
2018;DEPUTADO FEDERAL;PRTB;14915;26
2018;DEPUTADO FEDERAL;PRTB;14931;528
2018;DEPUTADO FEDERAL;PRTB;14958;549
2018;DEPUTADO FEDERAL;PRTB;14974;33
2018;DEPUTADO FEDERAL;PRTB;14990;17
2018;DEPUTADO FEDERAL;PRTB;15016;58
2018;DEPUTADO FEDERAL;PRTB;15032;64
2018;DEPUTADO FEDERAL;PRTB;15059;727
2018;DEPUTADO FEDERAL;PRTB;15075;13
2018;DEPUTADO FEDERAL;PRTB;15091;101
2018;DEPUTADO FEDERAL;PRTB;15113;31
2018;DEPUTADO FEDERAL;PRTB;15130;5
2018;DEPUTADO FEDERAL;PRTB;15156;208
2018;DEPUTADO FEDERAL;PRTB;15172;1
2018;DEPUTADO FEDERAL;PRTB;15199;96
2018;DEPUTADO FEDERAL;PRTB;15210;0
2018;DEPUTADO FEDERAL;PRTB;15237;0
2018;DEPUTADO FEDERAL;PRTB;15253;7
2018;DEPUTADO FEDERAL;PRTB;15270;145
2018;DEPUTADO FEDERAL;PRTB;15296;623
2018;DEPUTADO FEDERAL;PRTB;15318;100
2018;DEPUTADO FEDERAL;PRTB;15334;416
2018;DEPUTADO FEDERAL;PRTB;15350;91
2018;DEPUTADO FEDERAL;PRTB;15377;277
2018;DEPUTADO FEDERAL;PRTB;15393;12
2018;DEPUTADO FEDERAL;PRTB;15415;112
2018;DEPUTADO FEDERAL;PRTB;15431;18
2018;DEPUTADO FEDERAL;PRTB;15440;63
2018;DEPUTADO FEDERAL;PRTB;15458;73
2018;DEPUTADO FEDERAL;PRTB;15474;55
2018;DEPUTADO FEDERAL;PRTB;15490;279
2018;DEPUTADO FEDERAL;PRTB;15512;16
2018;DEPUTADO FEDERAL;PRTB;15539;84
2018;DEPUTADO FEDERAL;PRTB;15555;35
2018;DEPUTADO FEDERAL;PRTB;15571;11
2018;DEPUTADO FEDERAL;PRTB;15598;548
2018;DEPUTADO FEDERAL;PRTB;15610;107
2018;DEPUTADO FEDERAL;PRTB;15636;35
2018;DEPUTADO FEDERAL;PRTB;15652;18
2018;DEPUTADO FEDERAL;PRTB;15679;277
2018;DEPUTADO FEDERAL;PRTB;15695;364
2018;DEPUTADO FEDERAL;PRTB;15717;523
2018;DEPUTADO FEDERAL;PRTB;15733;190
2018;DEPUTADO FEDERAL;PRTB;15750;2
2018;DEPUTADO FEDERAL;PRTB;15776;154
2018;DEPUTADO FEDERAL;PRTB;15792;28
2018;DEPUTADO FEDERAL;PRTB;15814;21
2018;DEPUTADO FEDERAL;PRTB;15830;97
2018;DEPUTADO FEDERAL;PRTB;15857;2934
2018;DEPUTADO FEDERAL;PRTB;15873;169
2018;DEPUTADO FEDERAL;PRTB;15881;5
2018;DEPUTADO FEDERAL;PRTB;15890;78
2018;DEPUTADO FEDERAL;PRTB;15911;146
2018;DEPUTADO FEDERAL;PRTB;15920;45
2018;DEPUTADO FEDERAL;PRTB;15938;66
2018;DEPUTADO FEDERAL;PRTB;15954;128
2018;DEPUTADO FEDERAL;PRTB;15970;2
2018;DEPUTADO FEDERAL;PRTB;15989;15
2018;DEPUTADO FEDERAL;PRTB;15997;129
2018;DEPUTADO FEDERAL;PRTB;98531;26
2018;DEPUTADO FEDERAL;PRTB;98558;174
2018;DEPUTADO FEDERAL;PRTB;98574;94
2018;DEPUTADO FEDERAL;PSB;13005;10
2018;DEPUTADO FEDERAL;PSB;13013;26
2018;DEPUTADO FEDERAL;PSB;13021;172
2018;DEPUTADO FEDERAL;PSB;13030;37
2018;DEPUTADO FEDERAL;PSB;13048;92
2018;DEPUTADO FEDERAL;PSB;13056;5015
2018;DEPUTADO FEDERAL;PSB;13064;2168
2018;DEPUTADO FEDERAL;PSB;13072;244
2018;DEPUTADO FEDERAL;PSB;13080;1325
2018;DEPUTADO FEDERAL;PSB;13099;57
2018;DEPUTADO FEDERAL;PSB;13102;149
2018;DEPUTADO FEDERAL;PSB;13110;1
2018;DEPUTADO FEDERAL;PSB;13129;1966
2018;DEPUTADO FEDERAL;PSB;13137;636
2018;DEPUTADO FEDERAL;PSB;13145;567
2018;DEPUTADO FEDERAL;PSB;13153;4
2018;DEPUTADO FEDERAL;PSB;13161;84
2018;DEPUTADO FEDERAL;PSB;13170;1135
2018;DEPUTADO FEDERAL;PSB;13188;3019
2018;DEPUTADO FEDERAL;PSB;13196;922
2018;DEPUTADO FEDERAL;PSB;13200;2
2018;DEPUTADO FEDERAL;PSB;13218;60
2018;DEPUTADO FEDERAL;PSB;13226;1010
2018;DEPUTADO FEDERAL;PSB;13234;152
2018;DEPUTADO FEDERAL;PSB;13242;1637
2018;DEPUTADO FEDERAL;PSB;13250;21
2018;DEPUTADO FEDERAL;PSB;13269;67
2018;DEPUTADO FEDERAL;PSB;13277;46
2018;DEPUTADO FEDERAL;PSB;13285;34
2018;DEPUTADO FEDERAL;PSB;13293;883
2018;DEPUTADO FEDERAL;PSB;13307;109
2018;DEPUTADO FEDERAL;PSB;13315;15
2018;DEPUTADO FEDERAL;PSB;13323;392
2018;DEPUTADO FEDERAL;PSB;13331;1391
2018;DEPUTADO FEDERAL;PSB;13340;17
2018;DEPUTADO FEDERAL;PSB;13358;3
2018;DEPUTADO FEDERAL;PSB;13366;7
2018;DEPUTADO FEDERAL;PSB;13374;383
2018;DEPUTADO FEDERAL;PSB;13382;586
2018;DEPUTADO FEDERAL;PSB;13390;39
2018;DEPUTADO FEDERAL;PSB;13404;4
2018;DEPUTADO FEDERAL;PSB;13412;1079
2018;DEPUTADO FEDERAL;PSB;13420;14
2018;DEPUTADO FEDERAL;PSB;13439;159
2018;DEPUTADO FEDERAL;PSB;13447;83
2018;DEPUTADO FEDERAL;PSB;13455;42
2018;DEPUTADO FEDERAL;PSB;13463;757
2018;DEPUTADO FEDERAL;PSB;13471;79
2018;DEPUTADO FEDERAL;PSB;13480;111
2018;DEPUTADO FEDERAL;PSB;13498;326
2018;DEPUTADO FEDERAL;PSB;13501;21
2018;DEPUTADO FEDERAL;PSB;13510;97
2018;DEPUTADO FEDERAL;PSB;13536;182
2018;DEPUTADO FEDERAL;PSB;13552;280
2018;DEPUTADO FEDERAL;PSB;13579;35
2018;DEPUTADO FEDERAL;PSB;13595;1423
2018;DEPUTADO FEDERAL;PSB;13617;69
2018;DEPUTADO FEDERAL;PSB;13633;88
2018;DEPUTADO FEDERAL;PSB;13650;64
2018;DEPUTADO FEDERAL;PSB;13676;866
2018;DEPUTADO FEDERAL;PSB;13692;211
2018;DEPUTADO FEDERAL;PSB;13714;835
2018;DEPUTADO FEDERAL;PSB;13730;4028
2018;DEPUTADO FEDERAL;PSB;13757;62
2018;DEPUTADO FEDERAL;PSB;13773;20
2018;DEPUTADO FEDERAL;PSB;13811;852
2018;DEPUTADO FEDERAL;PSB;13838;4013
2018;DEPUTADO FEDERAL;PSB;13854;1229
2018;DEPUTADO FEDERAL;PSB;13870;523
2018;DEPUTADO FEDERAL;PSB;13897;22932
2018;DEPUTADO FEDERAL;PSB;13919;149
2018;DEPUTADO FEDERAL;PSB;13935;300
2018;DEPUTADO FEDERAL;PSB;13951;5790
2018;DEPUTADO FEDERAL;PSB;13978;6
2018;DEPUTADO FEDERAL;PSB;13994;833
2018;DEPUTADO FEDERAL;PSB;14010;1385
2018;DEPUTADO FEDERAL;PSB;14036;50
2018;DEPUTADO FEDERAL;PSB;14052;49
2018;DEPUTADO FEDERAL;PSB;14060;1633
2018;DEPUTADO FEDERAL;PSB;14079;1381
2018;DEPUTADO FEDERAL;PSB;14095;180
2018;DEPUTADO FEDERAL;PSB;14117;2710
2018;DEPUTADO FEDERAL;PSB;14133;815
2018;DEPUTADO FEDERAL;PSB;14150;46
2018;DEPUTADO FEDERAL;PSB;14176;6070
2018;DEPUTADO FEDERAL;PSB;14192;44
2018;DEPUTADO FEDERAL;PSB;14214;33
2018;DEPUTADO FEDERAL;PSB;14230;2569
2018;DEPUTADO FEDERAL;PSB;14257;18
2018;DEPUTADO FEDERAL;PSB;14273;2262
2018;DEPUTADO FEDERAL;PSB;14290;453
2018;DEPUTADO FEDERAL;PSB;14311;169
2018;DEPUTADO FEDERAL;PSB;14338;203
2018;DEPUTADO FEDERAL;PSB;14354;601
2018;DEPUTADO FEDERAL;PSB;14370;1177
2018;DEPUTADO FEDERAL;PSB;14397;219
2018;DEPUTADO FEDERAL;PSB;14419;1070
2018;DEPUTADO FEDERAL;PSB;14435;110
2018;DEPUTADO FEDERAL;PSB;14451;17
2018;DEPUTADO FEDERAL;PSB;14478;1969
2018;DEPUTADO FEDERAL;PSB;14494;93
2018;DEPUTADO FEDERAL;PSB;14516;66
2018;DEPUTADO FEDERAL;PSB;14532;2312
2018;DEPUTADO FEDERAL;PSB;14559;2294
2018;DEPUTADO FEDERAL;PSB;14575;36
2018;DEPUTADO FEDERAL;PSB;14591;8
2018;DEPUTADO FEDERAL;PSB;14613;82
2018;DEPUTADO FEDERAL;PSB;14630;1362
2018;DEPUTADO FEDERAL;PSB;14656;434
2018;DEPUTADO FEDERAL;PSB;14672;125
2018;DEPUTADO FEDERAL;PSB;14680;230
2018;DEPUTADO FEDERAL;PSB;14699;4437
2018;DEPUTADO FEDERAL;PSB;14710;285
2018;DEPUTADO FEDERAL;PSB;14737;1553
2018;DEPUTADO FEDERAL;PSB;14753;2008
2018;DEPUTADO FEDERAL;PSB;14770;67
2018;DEPUTADO FEDERAL;PSB;14796;51
2018;DEPUTADO FEDERAL;PSB;14818;54
2018;DEPUTADO FEDERAL;PSB;14834;1200
2018;DEPUTADO FEDERAL;PSB;14850;13
2018;DEPUTADO FEDERAL;PSB;14877;623
2018;DEPUTADO FEDERAL;PSB;14893;67
2018;DEPUTADO FEDERAL;PSB;14915;60
2018;DEPUTADO FEDERAL;PSB;14931;1513
2018;DEPUTADO FEDERAL;PSB;14958;3018
2018;DEPUTADO FEDERAL;PSB;14974;1175
2018;DEPUTADO FEDERAL;PSB;14990;301
2018;DEPUTADO FEDERAL;PSB;15016;8
2018;DEPUTADO FEDERAL;PSB;15032;2438
2018;DEPUTADO FEDERAL;PSB;15059;2737
2018;DEPUTADO FEDERAL;PSB;15075;211
2018;DEPUTADO FEDERAL;PSB;15091;804
2018;DEPUTADO FEDERAL;PSB;15113;361
2018;DEPUTADO FEDERAL;PSB;15130;10
2018;DEPUTADO FEDERAL;PSB;15156;2027
2018;DEPUTADO FEDERAL;PSB;15172;4
2018;DEPUTADO FEDERAL;PSB;15199;52
2018;DEPUTADO FEDERAL;PSB;15210;206
2018;DEPUTADO FEDERAL;PSB;15237;28
2018;DEPUTADO FEDERAL;PSB;15253;8
2018;DEPUTADO FEDERAL;PSB;15270;8568
2018;DEPUTADO FEDERAL;PSB;15296;4105
2018;DEPUTADO FEDERAL;PSB;15318;85
2018;DEPUTADO FEDERAL;PSB;15334;124
2018;DEPUTADO FEDERAL;PSB;15350;2418
2018;DEPUTADO FEDERAL;PSB;15377;309
2018;DEPUTADO FEDERAL;PSB;15393;495
2018;DEPUTADO FEDERAL;PSB;15415;698
2018;DEPUTADO FEDERAL;PSB;15431;36
2018;DEPUTADO FEDERAL;PSB;15440;8
2018;DEPUTADO FEDERAL;PSB;15458;509
2018;DEPUTADO FEDERAL;PSB;15474;3944
2018;DEPUTADO FEDERAL;PSB;15490;3532
2018;DEPUTADO FEDERAL;PSB;15512;453
2018;DEPUTADO FEDERAL;PSB;15539;1109
2018;DEPUTADO FEDERAL;PSB;15555;103
2018;DEPUTADO FEDERAL;PSB;15571;901
2018;DEPUTADO FEDERAL;PSB;15598;4592
2018;DEPUTADO FEDERAL;PSB;15610;359
2018;DEPUTADO FEDERAL;PSB;15636;1032
2018;DEPUTADO FEDERAL;PSB;15652;88
2018;DEPUTADO FEDERAL;PSB;15679;6438
2018;DEPUTADO FEDERAL;PSB;15695;1331
2018;DEPUTADO FEDERAL;PSB;15717;2354
2018;DEPUTADO FEDERAL;PSB;15733;93
2018;DEPUTADO FEDERAL;PSB;15750;12
2018;DEPUTADO FEDERAL;PSB;15776;37
2018;DEPUTADO FEDERAL;PSB;15792;1742
2018;DEPUTADO FEDERAL;PSB;15814;210
2018;DEPUTADO FEDERAL;PSB;15830;4067
2018;DEPUTADO FEDERAL;PSB;15857;1943
2018;DEPUTADO FEDERAL;PSB;15873;305
2018;DEPUTADO FEDERAL;PSB;15881;13
2018;DEPUTADO FEDERAL;PSB;15890;12
2018;DEPUTADO FEDERAL;PSB;15911;38
2018;DEPUTADO FEDERAL;PSB;15920;132
2018;DEPUTADO FEDERAL;PSB;15938;396
2018;DEPUTADO FEDERAL;PSB;15954;42
2018;DEPUTADO FEDERAL;PSB;15970;33
2018;DEPUTADO FEDERAL;PSB;15989;24
2018;DEPUTADO FEDERAL;PSB;15997;1580
2018;DEPUTADO FEDERAL;PSB;98531;570
2018;DEPUTADO FEDERAL;PSB;98558;44
2018;DEPUTADO FEDERAL;PSB;98574;142
2018;DEPUTADO FEDERAL;PSC;13005;5
2018;DEPUTADO FEDERAL;PSC;13013;0
2018;DEPUTADO FEDERAL;PSC;13021;1
2018;DEPUTADO FEDERAL;PSC;13030;9
2018;DEPUTADO FEDERAL;PSC;13048;0
2018;DEPUTADO FEDERAL;PSC;13056;3
2018;DEPUTADO FEDERAL;PSC;13064;0
2018;DEPUTADO FEDERAL;PSC;13072;1
2018;DEPUTADO FEDERAL;PSC;13080;16
2018;DEPUTADO FEDERAL;PSC;13099;0
2018;DEPUTADO FEDERAL;PSC;13102;1
2018;DEPUTADO FEDERAL;PSC;13110;0
2018;DEPUTADO FEDERAL;PSC;13129;8
2018;DEPUTADO FEDERAL;PSC;13137;3
2018;DEPUTADO FEDERAL;PSC;13145;2
2018;DEPUTADO FEDERAL;PSC;13153;20
2018;DEPUTADO FEDERAL;PSC;13161;8
2018;DEPUTADO FEDERAL;PSC;13170;1
2018;DEPUTADO FEDERAL;PSC;13188;23
2018;DEPUTADO FEDERAL;PSC;13196;37
2018;DEPUTADO FEDERAL;PSC;13200;1
2018;DEPUTADO FEDERAL;PSC;13218;263
2018;DEPUTADO FEDERAL;PSC;13226;44
2018;DEPUTADO FEDERAL;PSC;13234;8
2018;DEPUTADO FEDERAL;PSC;13242;591
2018;DEPUTADO FEDERAL;PSC;13250;2
2018;DEPUTADO FEDERAL;PSC;13269;0
2018;DEPUTADO FEDERAL;PSC;13277;2
2018;DEPUTADO FEDERAL;PSC;13285;13
2018;DEPUTADO FEDERAL;PSC;13293;4
2018;DEPUTADO FEDERAL;PSC;13307;3
2018;DEPUTADO FEDERAL;PSC;13315;10
2018;DEPUTADO FEDERAL;PSC;13323;0
2018;DEPUTADO FEDERAL;PSC;13331;5
2018;DEPUTADO FEDERAL;PSC;13340;0
2018;DEPUTADO FEDERAL;PSC;13358;14
2018;DEPUTADO FEDERAL;PSC;13366;1
2018;DEPUTADO FEDERAL;PSC;13374;1197
2018;DEPUTADO FEDERAL;PSC;13382;9
2018;DEPUTADO FEDERAL;PSC;13390;7
2018;DEPUTADO FEDERAL;PSC;13404;17
2018;DEPUTADO FEDERAL;PSC;13412;2
2018;DEPUTADO FEDERAL;PSC;13420;2
2018;DEPUTADO FEDERAL;PSC;13439;144
2018;DEPUTADO FEDERAL;PSC;13447;2
2018;DEPUTADO FEDERAL;PSC;13455;0
2018;DEPUTADO FEDERAL;PSC;13463;3
2018;DEPUTADO FEDERAL;PSC;13471;1
2018;DEPUTADO FEDERAL;PSC;13480;15
2018;DEPUTADO FEDERAL;PSC;13498;34
2018;DEPUTADO FEDERAL;PSC;13501;4230
2018;DEPUTADO FEDERAL;PSC;13510;3
2018;DEPUTADO FEDERAL;PSC;13536;0
2018;DEPUTADO FEDERAL;PSC;13552;112
2018;DEPUTADO FEDERAL;PSC;13579;4
2018;DEPUTADO FEDERAL;PSC;13595;2
2018;DEPUTADO FEDERAL;PSC;13617;2
2018;DEPUTADO FEDERAL;PSC;13633;14
2018;DEPUTADO FEDERAL;PSC;13650;1
2018;DEPUTADO FEDERAL;PSC;13676;2
2018;DEPUTADO FEDERAL;PSC;13692;345
2018;DEPUTADO FEDERAL;PSC;13714;10
2018;DEPUTADO FEDERAL;PSC;13730;252
2018;DEPUTADO FEDERAL;PSC;13757;1
2018;DEPUTADO FEDERAL;PSC;13773;0
2018;DEPUTADO FEDERAL;PSC;13811;1
2018;DEPUTADO FEDERAL;PSC;13838;7
2018;DEPUTADO FEDERAL;PSC;13854;120
2018;DEPUTADO FEDERAL;PSC;13870;1
2018;DEPUTADO FEDERAL;PSC;13897;5756
2018;DEPUTADO FEDERAL;PSC;13919;0
2018;DEPUTADO FEDERAL;PSC;13935;4
2018;DEPUTADO FEDERAL;PSC;13951;1
2018;DEPUTADO FEDERAL;PSC;13978;6
2018;DEPUTADO FEDERAL;PSC;13994;0
2018;DEPUTADO FEDERAL;PSC;14010;2
2018;DEPUTADO FEDERAL;PSC;14036;5
2018;DEPUTADO FEDERAL;PSC;14052;5
2018;DEPUTADO FEDERAL;PSC;14060;0
2018;DEPUTADO FEDERAL;PSC;14079;3
2018;DEPUTADO FEDERAL;PSC;14095;5
2018;DEPUTADO FEDERAL;PSC;14117;29
2018;DEPUTADO FEDERAL;PSC;14133;1
2018;DEPUTADO FEDERAL;PSC;14150;3
2018;DEPUTADO FEDERAL;PSC;14176;3
2018;DEPUTADO FEDERAL;PSC;14192;1
2018;DEPUTADO FEDERAL;PSC;14214;2
2018;DEPUTADO FEDERAL;PSC;14230;4
2018;DEPUTADO FEDERAL;PSC;14257;4
2018;DEPUTADO FEDERAL;PSC;14273;18
2018;DEPUTADO FEDERAL;PSC;14290;23
2018;DEPUTADO FEDERAL;PSC;14311;1
2018;DEPUTADO FEDERAL;PSC;14338;3
2018;DEPUTADO FEDERAL;PSC;14354;43
2018;DEPUTADO FEDERAL;PSC;14370;8
2018;DEPUTADO FEDERAL;PSC;14397;40
2018;DEPUTADO FEDERAL;PSC;14419;3
2018;DEPUTADO FEDERAL;PSC;14435;21
2018;DEPUTADO FEDERAL;PSC;14451;0
2018;DEPUTADO FEDERAL;PSC;14478;1839
2018;DEPUTADO FEDERAL;PSC;14494;5
2018;DEPUTADO FEDERAL;PSC;14516;148
2018;DEPUTADO FEDERAL;PSC;14532;27
2018;DEPUTADO FEDERAL;PSC;14559;23
2018;DEPUTADO FEDERAL;PSC;14575;0
2018;DEPUTADO FEDERAL;PSC;14591;0
2018;DEPUTADO FEDERAL;PSC;14613;1
2018;DEPUTADO FEDERAL;PSC;14630;4
2018;DEPUTADO FEDERAL;PSC;14656;0
2018;DEPUTADO FEDERAL;PSC;14672;7
2018;DEPUTADO FEDERAL;PSC;14680;1
2018;DEPUTADO FEDERAL;PSC;14699;84
2018;DEPUTADO FEDERAL;PSC;14710;292
2018;DEPUTADO FEDERAL;PSC;14737;3
2018;DEPUTADO FEDERAL;PSC;14753;22
2018;DEPUTADO FEDERAL;PSC;14770;2
2018;DEPUTADO FEDERAL;PSC;14796;1
2018;DEPUTADO FEDERAL;PSC;14818;0
2018;DEPUTADO FEDERAL;PSC;14834;9
2018;DEPUTADO FEDERAL;PSC;14850;1
2018;DEPUTADO FEDERAL;PSC;14877;131
2018;DEPUTADO FEDERAL;PSC;14893;0
2018;DEPUTADO FEDERAL;PSC;14915;49
2018;DEPUTADO FEDERAL;PSC;14931;60
2018;DEPUTADO FEDERAL;PSC;14958;290
2018;DEPUTADO FEDERAL;PSC;14974;50
2018;DEPUTADO FEDERAL;PSC;14990;2
2018;DEPUTADO FEDERAL;PSC;15016;9
2018;DEPUTADO FEDERAL;PSC;15032;7
2018;DEPUTADO FEDERAL;PSC;15059;192
2018;DEPUTADO FEDERAL;PSC;15075;1
2018;DEPUTADO FEDERAL;PSC;15091;0
2018;DEPUTADO FEDERAL;PSC;15113;15
2018;DEPUTADO FEDERAL;PSC;15130;5
2018;DEPUTADO FEDERAL;PSC;15156;9
2018;DEPUTADO FEDERAL;PSC;15172;22
2018;DEPUTADO FEDERAL;PSC;15199;3
2018;DEPUTADO FEDERAL;PSC;15210;3
2018;DEPUTADO FEDERAL;PSC;15237;2
2018;DEPUTADO FEDERAL;PSC;15253;1
2018;DEPUTADO FEDERAL;PSC;15270;18
2018;DEPUTADO FEDERAL;PSC;15296;256
2018;DEPUTADO FEDERAL;PSC;15318;4
2018;DEPUTADO FEDERAL;PSC;15334;13
2018;DEPUTADO FEDERAL;PSC;15350;3
2018;DEPUTADO FEDERAL;PSC;15377;65
2018;DEPUTADO FEDERAL;PSC;15393;0
